order_id,customer_id,product_category,price,quantity,discount,order_date,total_value
8415,9457,Beauty,451.67,2,0.14,2023-12-17 14:00:00,776.8724
8416,7476,Clothing,192.46,3,0.09,2023-12-17 15:00:00,525.4158
8417,4148,Electronics,19.37,2,0.12,2023-12-17 16:00:00,34.0912
8418,4359,Home,368.02,5,0.23,2023-12-17 17:00:00,1416.877
8419,2004,Beauty,396.88,4,0.04,2023-12-17 18:00:00,1524.0192
8420,5717,Beauty,273.52,4,0.08,2023-12-17 19:00:00,1006.5536
8421,4271,Sports,204.42,4,0.04,2023-12-17 20:00:00,784.9727999999999
8422,1209,Clothing,426.31,1,0.13,2023-12-17 21:00:00,370.8897
8423,6539,Home,100.3,5,0.12,2023-12-17 22:00:00,441.32
8424,1153,Home,222.58,1,0.19,2023-12-17 23:00:00,180.2898
8425,4593,Sports,17.12,5,0.3,2023-12-18 00:00:00,59.92
8426,9606,Electronics,86.19,5,0.27,2023-12-18 01:00:00,314.5935
8427,2284,Electronics,470.71,5,0.26,2023-12-18 02:00:00,1741.6269999999997
8428,4148,Home,291.15,4,0.19,2023-12-18 03:00:00,943.326
8429,1768,Clothing,403.77,4,0.08,2023-12-18 04:00:00,1485.8736
8430,6607,Electronics,245.82,4,0.12,2023-12-18 05:00:00,865.2864
8431,4202,Beauty,418.24,1,0.08,2023-12-18 06:00:00,384.7808
8432,3787,Books,271.78,3,0.04,2023-12-18 07:00:00,782.7263999999999
8433,3210,Sports,7.25,5,0.13,2023-12-18 08:00:00,31.5375
8434,8399,Clothing,450.35,1,0.27,2023-12-18 09:00:00,328.7555
8435,7338,Electronics,78.54,4,0.22,2023-12-18 10:00:00,245.04480000000004
8436,9733,Books,228.02,4,0.3,2023-12-18 11:00:00,638.456
8437,1358,Home,240.95,3,0.06,2023-12-18 12:00:00,679.4789999999999
8438,1849,Sports,28.38,4,0.15,2023-12-18 13:00:00,96.49199999999999
8439,8498,Electronics,31.27,5,0.24,2023-12-18 14:00:00,118.826
8440,5522,Home,382.46,2,0.14,2023-12-18 15:00:00,657.8312
8441,3544,Electronics,153.72,4,0.11,2023-12-18 16:00:00,547.2432
8442,2831,Sports,207.77,3,0.24,2023-12-18 17:00:00,473.71560000000005
8443,2472,Beauty,284.24,2,0.13,2023-12-18 18:00:00,494.5776
8444,1329,Beauty,189.83,5,0.27,2023-12-18 19:00:00,692.8795
8445,6851,Books,388.64,5,0.08,2023-12-18 20:00:00,1787.744
8446,8032,Home,442.81,5,0.27,2023-12-18 21:00:00,1616.2565000000002
8447,6266,Beauty,34.56,3,0.08,2023-12-18 22:00:00,95.38560000000001
8448,5354,Sports,319.52,2,0.09,2023-12-18 23:00:00,581.5264
8449,7435,Home,162.24,5,0.13,2023-12-19 00:00:00,705.744
8450,8978,Electronics,293.72,4,0.15,2023-12-19 01:00:00,998.648
8451,5238,Clothing,244.53,2,0.13,2023-12-19 02:00:00,425.4822
8452,7112,Electronics,170.17,5,0.26,2023-12-19 03:00:00,629.6289999999999
8453,5722,Sports,51.93,2,0.24,2023-12-19 04:00:00,78.9336
8454,2388,Books,281.92,4,0.09,2023-12-19 05:00:00,1026.1888000000001
8455,5185,Home,60.83,1,0.15,2023-12-19 06:00:00,51.7055
8456,9911,Electronics,82.28,5,0.13,2023-12-19 07:00:00,357.918
8457,4235,Home,491.18,4,0.02,2023-12-19 08:00:00,1925.4256
8458,5576,Beauty,161.77,3,0.22,2023-12-19 09:00:00,378.5418000000001
8459,2100,Clothing,294.3,5,0.05,2023-12-19 10:00:00,1397.925
8460,9864,Sports,139.75,1,0.28,2023-12-19 11:00:00,100.61999999999999
8461,9708,Electronics,433.43,4,0.12,2023-12-19 12:00:00,1525.6736
8462,3532,Clothing,145.25,4,0.19,2023-12-19 13:00:00,470.61
8463,8770,Sports,186.61,2,0.25,2023-12-19 14:00:00,279.915
8464,4670,Sports,306.15,5,0.05,2023-12-19 15:00:00,1454.2124999999999
8465,1781,Books,435.64,1,0.16,2023-12-19 16:00:00,365.9376
8466,4523,Beauty,409.03,3,0.07,2023-12-19 17:00:00,1141.1936999999998
8467,7131,Books,135.61,2,0.15,2023-12-19 18:00:00,230.537
8468,5782,Books,415.63,5,0.17,2023-12-19 19:00:00,1724.8645
8469,5995,Home,352.09,1,0.05,2023-12-19 20:00:00,334.48549999999994
8470,2501,Home,494.97,2,0.17,2023-12-19 21:00:00,821.6502
8471,4080,Clothing,468.05,1,0.14,2023-12-19 22:00:00,402.523
8472,1502,Beauty,268.9,1,0.16,2023-12-19 23:00:00,225.87599999999998
8473,4885,Sports,376.21,2,0.27,2023-12-20 00:00:00,549.2665999999999
8474,9009,Beauty,287.24,2,0.15,2023-12-20 01:00:00,488.308
8475,1623,Beauty,299.52,5,0.14,2023-12-20 02:00:00,1287.936
8476,2050,Clothing,55.24,2,0.14,2023-12-20 03:00:00,95.0128
8477,8385,Home,6.11,5,0.19,2023-12-20 04:00:00,24.745500000000003
8478,7081,Beauty,28.85,1,0.11,2023-12-20 05:00:00,25.6765
8479,6484,Beauty,483.48,2,0.24,2023-12-20 06:00:00,734.8896000000001
8480,4772,Beauty,67.5,5,0.09,2023-12-20 07:00:00,307.125
8481,4916,Electronics,26.97,5,0.09,2023-12-20 08:00:00,122.7135
8482,5018,Beauty,158.27,3,0.18,2023-12-20 09:00:00,389.34420000000006
8483,2329,Beauty,296.15,5,0.08,2023-12-20 10:00:00,1362.29
8484,5114,Sports,474.49,5,0.03,2023-12-20 11:00:00,2301.2765
8485,4367,Books,351.44,3,0.06,2023-12-20 12:00:00,991.0607999999999
8486,9095,Electronics,141.79,4,0.27,2023-12-20 13:00:00,414.0268
8487,6141,Beauty,469.83,2,0.0,2023-12-20 14:00:00,939.66
8488,4951,Books,22.84,3,0.04,2023-12-20 15:00:00,65.77919999999999
8489,6084,Beauty,489.63,5,0.23,2023-12-20 16:00:00,1885.0755000000001
8490,2573,Clothing,34.03,5,0.29,2023-12-20 17:00:00,120.8065
8491,3634,Clothing,378.16,2,0.21,2023-12-20 18:00:00,597.4928000000001
8492,3768,Books,27.42,1,0.28,2023-12-20 19:00:00,19.7424
8493,6302,Electronics,466.12,3,0.26,2023-12-20 20:00:00,1034.7864000000002
8494,7250,Sports,58.79,4,0.14,2023-12-20 21:00:00,202.2376
8495,2211,Electronics,29.99,2,0.1,2023-12-20 22:00:00,53.982
8496,9967,Electronics,445.19,2,0.19,2023-12-20 23:00:00,721.2078
8497,6955,Clothing,52.42,3,0.16,2023-12-21 00:00:00,132.0984
8498,2160,Clothing,399.98,5,0.01,2023-12-21 01:00:00,1979.901
8499,6977,Sports,374.78,5,0.29,2023-12-21 02:00:00,1330.4689999999998
8500,8041,Beauty,301.44,4,0.17,2023-12-21 03:00:00,1000.7808
8501,3383,Sports,192.09,3,0.26,2023-12-21 04:00:00,426.4398
8502,6876,Beauty,458.21,2,0.22,2023-12-21 05:00:00,714.8076
8503,4540,Books,436.19,3,0.1,2023-12-21 06:00:00,1177.713
8504,5635,Books,215.99,1,0.27,2023-12-21 07:00:00,157.6727
8505,2095,Home,119.7,2,0.24,2023-12-21 08:00:00,181.94400000000002
8506,6901,Clothing,139.92,4,0.13,2023-12-21 09:00:00,486.92159999999996
8507,9215,Home,114.06,4,0.25,2023-12-21 10:00:00,342.18
8508,2079,Home,272.92,2,0.08,2023-12-21 11:00:00,502.17280000000005
8509,9370,Clothing,434.93,5,0.2,2023-12-21 12:00:00,1739.7200000000003
8510,3847,Home,387.94,2,0.03,2023-12-21 13:00:00,752.6036
8511,2960,Electronics,398.78,2,0.26,2023-12-21 14:00:00,590.1944
8512,2473,Beauty,226.9,1,0.22,2023-12-21 15:00:00,176.982
8513,5888,Sports,164.61,2,0.05,2023-12-21 16:00:00,312.759
8514,5979,Clothing,379.89,3,0.01,2023-12-21 17:00:00,1128.2733
8515,2212,Electronics,397.68,3,0.12,2023-12-21 18:00:00,1049.8752
8516,6697,Books,349.2,4,0.2,2023-12-21 19:00:00,1117.44
8517,1419,Sports,20.89,5,0.08,2023-12-21 20:00:00,96.09400000000001
8518,4659,Sports,296.89,4,0.29,2023-12-21 21:00:00,843.1675999999999
8519,6283,Sports,176.79,1,0.28,2023-12-21 22:00:00,127.2888
8520,2340,Home,102.12,2,0.18,2023-12-21 23:00:00,167.47680000000003
8521,6137,Home,348.73,4,0.09,2023-12-22 00:00:00,1269.3772000000001
8522,6189,Home,137.92,2,0.27,2023-12-22 01:00:00,201.36319999999998
8523,2361,Home,456.86,4,0.24,2023-12-22 02:00:00,1388.8544000000002
8524,1591,Electronics,152.55,2,0.03,2023-12-22 03:00:00,295.947
8525,1526,Home,279.81,4,0.14,2023-12-22 04:00:00,962.5464
8526,8855,Clothing,414.74,3,0.29,2023-12-22 05:00:00,883.3962
8527,2292,Sports,204.05,1,0.14,2023-12-22 06:00:00,175.483
8528,2654,Electronics,415.19,4,0.28,2023-12-22 07:00:00,1195.7472
8529,1187,Books,363.23,3,0.29,2023-12-22 08:00:00,773.6799
8530,3758,Home,460.83,5,0.12,2023-12-22 09:00:00,2027.652
8531,9720,Books,166.29,4,0.29,2023-12-22 10:00:00,472.26359999999994
8532,9625,Sports,56.99,2,0.04,2023-12-22 11:00:00,109.4208
8533,7431,Electronics,218.02,1,0.05,2023-12-22 12:00:00,207.119
8534,7037,Sports,393.98,3,0.08,2023-12-22 13:00:00,1087.3848
8535,9494,Books,227.97,3,0.14,2023-12-22 14:00:00,588.1626
8536,5182,Electronics,134.68,1,0.05,2023-12-22 15:00:00,127.946
8537,7973,Beauty,18.66,4,0.1,2023-12-22 16:00:00,67.176
8538,1437,Electronics,159.95,2,0.03,2023-12-22 17:00:00,310.303
8539,1832,Home,358.12,5,0.13,2023-12-22 18:00:00,1557.822
8540,9988,Books,78.07,4,0.25,2023-12-22 19:00:00,234.20999999999998
8541,9751,Sports,173.74,1,0.18,2023-12-22 20:00:00,142.4668
8542,9953,Sports,15.01,4,0.24,2023-12-22 21:00:00,45.6304
8543,6794,Sports,362.27,4,0.04,2023-12-22 22:00:00,1391.1167999999998
8544,4574,Clothing,440.94,1,0.12,2023-12-22 23:00:00,388.0272
8545,4785,Clothing,286.42,1,0.01,2023-12-23 00:00:00,283.55580000000003
8546,6220,Home,17.81,5,0.11,2023-12-23 01:00:00,79.2545
8547,8750,Beauty,112.72,1,0.18,2023-12-23 02:00:00,92.4304
8548,7818,Clothing,222.04,1,0.17,2023-12-23 03:00:00,184.29319999999998
8549,1684,Electronics,295.85,1,0.02,2023-12-23 04:00:00,289.933
8550,5233,Books,250.66,3,0.02,2023-12-23 05:00:00,736.9404
8551,1577,Home,458.35,1,0.09,2023-12-23 06:00:00,417.09850000000006
8552,9007,Beauty,469.62,1,0.23,2023-12-23 07:00:00,361.6074
8553,1227,Electronics,58.04,1,0.01,2023-12-23 08:00:00,57.4596
8554,3328,Sports,73.5,5,0.18,2023-12-23 09:00:00,301.35
8555,3731,Clothing,182.24,4,0.06,2023-12-23 10:00:00,685.2224
8556,1430,Electronics,213.51,1,0.28,2023-12-23 11:00:00,153.72719999999998
8557,2709,Beauty,295.1,1,0.13,2023-12-23 12:00:00,256.737
8558,6782,Home,387.71,5,0.01,2023-12-23 13:00:00,1919.1644999999999
8559,2234,Electronics,72.21,4,0.21,2023-12-23 14:00:00,228.18359999999998
8560,9493,Home,402.31,5,0.15,2023-12-23 15:00:00,1709.8174999999999
8561,6205,Sports,306.96,2,0.26,2023-12-23 16:00:00,454.3008
8562,2420,Beauty,490.54,2,0.2,2023-12-23 17:00:00,784.864
8563,1768,Beauty,327.33,2,0.21,2023-12-23 18:00:00,517.1814
8564,7034,Clothing,359.47,1,0.23,2023-12-23 19:00:00,276.79190000000006
8565,9635,Books,101.63,5,0.13,2023-12-23 20:00:00,442.09049999999996
8566,4104,Beauty,385.59,1,0.24,2023-12-23 21:00:00,293.04839999999996
8567,5355,Electronics,44.24,2,0.02,2023-12-23 22:00:00,86.7104
8568,4305,Electronics,329.98,4,0.23,2023-12-23 23:00:00,1016.3384000000001
8569,2538,Electronics,32.51,4,0.19,2023-12-24 00:00:00,105.3324
8570,2331,Sports,62.04,5,0.17,2023-12-24 01:00:00,257.46599999999995
8571,9168,Beauty,58.39,4,0.1,2023-12-24 02:00:00,210.204
8572,7939,Beauty,30.98,2,0.03,2023-12-24 03:00:00,60.1012
8573,9261,Electronics,163.96,5,0.19,2023-12-24 04:00:00,664.0380000000001
8574,6558,Clothing,497.2,5,0.14,2023-12-24 05:00:00,2137.96
8575,6944,Clothing,177.37,2,0.07,2023-12-24 06:00:00,329.90819999999997
8576,8126,Beauty,381.58,2,0.01,2023-12-24 07:00:00,755.5283999999999
8577,1480,Beauty,70.5,2,0.16,2023-12-24 08:00:00,118.44
8578,6263,Home,229.97,2,0.04,2023-12-24 09:00:00,441.5424
8579,5094,Beauty,96.63,5,0.28,2023-12-24 10:00:00,347.868
8580,7167,Electronics,100.09,4,0.05,2023-12-24 11:00:00,380.342
8581,3793,Books,54.35,2,0.01,2023-12-24 12:00:00,107.613
8582,3892,Sports,218.86,3,0.08,2023-12-24 13:00:00,604.0536000000001
8583,2198,Beauty,42.39,5,0.05,2023-12-24 14:00:00,201.3525
8584,9011,Beauty,455.36,1,0.24,2023-12-24 15:00:00,346.0736
8585,3372,Electronics,226.71,4,0.09,2023-12-24 16:00:00,825.2244000000001
8586,2892,Home,420.09,5,0.07,2023-12-24 17:00:00,1953.4184999999998
8587,6790,Books,489.83,2,0.3,2023-12-24 18:00:00,685.762
8588,2883,Beauty,340.5,3,0.05,2023-12-24 19:00:00,970.425
8589,6467,Clothing,451.25,1,0.03,2023-12-24 20:00:00,437.7125
8590,1797,Clothing,72.01,4,0.09,2023-12-24 21:00:00,262.11640000000006
8591,9209,Clothing,415.85,2,0.12,2023-12-24 22:00:00,731.8960000000001
8592,9235,Sports,139.25,5,0.23,2023-12-24 23:00:00,536.1125000000001
8593,1154,Sports,238.94,5,0.29,2023-12-25 00:00:00,848.237
8594,5962,Books,325.06,4,0.23,2023-12-25 01:00:00,1001.1848
8595,5080,Beauty,452.25,3,0.22,2023-12-25 02:00:00,1058.265
8596,9050,Beauty,455.94,2,0.3,2023-12-25 03:00:00,638.3159999999999
8597,6947,Beauty,50.59,4,0.23,2023-12-25 04:00:00,155.8172
8598,5320,Sports,185.45,4,0.04,2023-12-25 05:00:00,712.1279999999999
8599,2892,Books,397.62,5,0.14,2023-12-25 06:00:00,1709.7659999999998
8600,4424,Beauty,353.06,4,0.15,2023-12-25 07:00:00,1200.404
8601,3015,Electronics,18.04,1,0.09,2023-12-25 08:00:00,16.4164
8602,7673,Home,227.7,1,0.05,2023-12-25 09:00:00,216.31499999999997
8603,7032,Clothing,415.48,2,0.21,2023-12-25 10:00:00,656.4584000000001
8604,5833,Clothing,370.15,4,0.08,2023-12-25 11:00:00,1362.152
8605,1565,Electronics,208.87,5,0.19,2023-12-25 12:00:00,845.9235
8606,8412,Beauty,368.9,2,0.1,2023-12-25 13:00:00,664.02
8607,3018,Books,277.85,3,0.15,2023-12-25 14:00:00,708.5175
8608,3314,Books,456.75,5,0.1,2023-12-25 15:00:00,2055.375
8609,5412,Sports,295.63,3,0.12,2023-12-25 16:00:00,780.4632
8610,4883,Beauty,203.36,2,0.22,2023-12-25 17:00:00,317.2416
8611,9216,Books,432.15,1,0.27,2023-12-25 18:00:00,315.4695
8612,7739,Beauty,29.69,5,0.15,2023-12-25 19:00:00,126.1825
8613,8902,Clothing,450.75,5,0.18,2023-12-25 20:00:00,1848.075
8614,2189,Clothing,349.69,2,0.26,2023-12-25 21:00:00,517.5412
8615,8156,Sports,470.6,5,0.04,2023-12-25 22:00:00,2258.88
8616,8342,Clothing,129.0,5,0.05,2023-12-25 23:00:00,612.75
8617,7884,Beauty,348.99,2,0.11,2023-12-26 00:00:00,621.2022000000001
8618,4157,Electronics,405.68,4,0.09,2023-12-26 01:00:00,1476.6752000000001
8619,6520,Sports,352.54,2,0.3,2023-12-26 02:00:00,493.556
8620,2741,Electronics,109.12,5,0.17,2023-12-26 03:00:00,452.848
8621,4688,Beauty,141.42,2,0.16,2023-12-26 04:00:00,237.58559999999997
8622,8485,Sports,285.54,5,0.17,2023-12-26 05:00:00,1184.991
8623,6369,Electronics,226.14,3,0.26,2023-12-26 06:00:00,502.03079999999994
8624,6644,Sports,368.88,3,0.07,2023-12-26 07:00:00,1029.1752
8625,5023,Beauty,192.44,1,0.15,2023-12-26 08:00:00,163.57399999999998
8626,1716,Books,430.44,2,0.08,2023-12-26 09:00:00,792.0096
8627,4967,Sports,218.8,2,0.23,2023-12-26 10:00:00,336.952
8628,8423,Books,24.82,3,0.23,2023-12-26 11:00:00,57.33420000000001
8629,7450,Beauty,13.6,3,0.29,2023-12-26 12:00:00,28.967999999999996
8630,4215,Sports,325.14,3,0.13,2023-12-26 13:00:00,848.6153999999999
8631,8825,Sports,272.57,1,0.05,2023-12-26 14:00:00,258.94149999999996
8632,1390,Books,273.66,1,0.27,2023-12-26 15:00:00,199.7718
8633,4037,Clothing,396.05,4,0.27,2023-12-26 16:00:00,1156.466
8634,1232,Books,190.98,2,0.07,2023-12-26 17:00:00,355.22279999999995
8635,4131,Books,497.75,1,0.08,2023-12-26 18:00:00,457.93
8636,8634,Books,473.04,5,0.09,2023-12-26 19:00:00,2152.3320000000003
8637,1233,Beauty,11.42,2,0.14,2023-12-26 20:00:00,19.6424
8638,2391,Home,448.39,4,0.25,2023-12-26 21:00:00,1345.17
8639,1889,Books,341.87,3,0.04,2023-12-26 22:00:00,984.5856000000001
8640,8902,Sports,253.53,4,0.21,2023-12-26 23:00:00,801.1548
8641,1745,Electronics,293.46,2,0.11,2023-12-27 00:00:00,522.3588
8642,1427,Clothing,421.72,3,0.06,2023-12-27 01:00:00,1189.2504
8643,1731,Books,475.76,4,0.1,2023-12-27 02:00:00,1712.736
8644,1799,Books,282.37,4,0.16,2023-12-27 03:00:00,948.7632
8645,7507,Clothing,94.74,2,0.28,2023-12-27 04:00:00,136.42559999999997
8646,8025,Books,321.68,1,0.19,2023-12-27 05:00:00,260.56080000000003
8647,8624,Sports,42.73,5,0.18,2023-12-27 06:00:00,175.19299999999998
8648,9326,Home,319.39,4,0.03,2023-12-27 07:00:00,1239.2332
8649,6383,Books,405.26,5,0.02,2023-12-27 08:00:00,1985.774
8650,7207,Clothing,179.9,2,0.04,2023-12-27 09:00:00,345.408
8651,3538,Books,40.24,2,0.03,2023-12-27 10:00:00,78.0656
8652,4718,Beauty,347.65,1,0.17,2023-12-27 11:00:00,288.54949999999997
8653,9232,Sports,172.97,3,0.14,2023-12-27 12:00:00,446.26259999999996
8654,4367,Sports,128.3,5,0.0,2023-12-27 13:00:00,641.5
8655,6008,Home,346.14,4,0.11,2023-12-27 14:00:00,1232.2584
8656,6229,Beauty,484.95,3,0.04,2023-12-27 15:00:00,1396.656
8657,8388,Beauty,373.93,5,0.3,2023-12-27 16:00:00,1308.7549999999999
8658,3415,Home,248.22,5,0.14,2023-12-27 17:00:00,1067.346
8659,8171,Electronics,302.25,3,0.13,2023-12-27 18:00:00,788.8725
8660,3949,Books,75.43,3,0.19,2023-12-27 19:00:00,183.29490000000004
8661,5261,Beauty,407.54,1,0.11,2023-12-27 20:00:00,362.7106
8662,6145,Electronics,304.13,4,0.21,2023-12-27 21:00:00,961.0508
8663,4466,Electronics,483.09,4,0.27,2023-12-27 22:00:00,1410.6227999999999
8664,4088,Sports,489.84,4,0.15,2023-12-27 23:00:00,1665.456
8665,2115,Books,180.52,3,0.11,2023-12-28 00:00:00,481.98840000000007
8666,5578,Sports,494.33,1,0.16,2023-12-28 01:00:00,415.2372
8667,3590,Clothing,478.63,2,0.18,2023-12-28 02:00:00,784.9532
8668,8372,Sports,321.72,1,0.25,2023-12-28 03:00:00,241.29000000000002
8669,4573,Beauty,170.06,3,0.12,2023-12-28 04:00:00,448.9584
8670,3978,Beauty,377.9,1,0.02,2023-12-28 05:00:00,370.342
8671,8313,Books,139.26,3,0.19,2023-12-28 06:00:00,338.4018
8672,8022,Electronics,316.77,5,0.3,2023-12-28 07:00:00,1108.695
8673,5975,Beauty,17.17,5,0.26,2023-12-28 08:00:00,63.529
8674,5925,Sports,316.15,2,0.23,2023-12-28 09:00:00,486.871
8675,9047,Sports,476.05,5,0.05,2023-12-28 10:00:00,2261.2374999999997
8676,9090,Books,121.4,2,0.22,2023-12-28 11:00:00,189.38400000000001
8677,9051,Sports,390.2,4,0.02,2023-12-28 12:00:00,1529.5839999999998
8678,6292,Home,150.24,3,0.15,2023-12-28 13:00:00,383.112
8679,7645,Books,355.39,4,0.11,2023-12-28 14:00:00,1265.1884
8680,6403,Books,351.49,4,0.27,2023-12-28 15:00:00,1026.3508
8681,4430,Beauty,96.45,2,0.05,2023-12-28 16:00:00,183.255
8682,2995,Books,300.58,3,0.24,2023-12-28 17:00:00,685.3224
8683,7030,Clothing,430.29,2,0.01,2023-12-28 18:00:00,851.9742
8684,4891,Beauty,194.35,1,0.21,2023-12-28 19:00:00,153.5365
8685,8145,Beauty,356.59,4,0.09,2023-12-28 20:00:00,1297.9876
8686,9498,Home,338.84,3,0.29,2023-12-28 21:00:00,721.7292
8687,3102,Beauty,132.47,4,0.2,2023-12-28 22:00:00,423.904
8688,4030,Electronics,459.73,1,0.09,2023-12-28 23:00:00,418.3543
8689,9524,Sports,283.94,1,0.07,2023-12-29 00:00:00,264.06419999999997
8690,9107,Sports,180.87,3,0.19,2023-12-29 01:00:00,439.51410000000004
8691,1242,Books,86.36,3,0.08,2023-12-29 02:00:00,238.3536
8692,2884,Home,239.36,1,0.06,2023-12-29 03:00:00,224.9984
8693,9015,Sports,366.41,4,0.19,2023-12-29 04:00:00,1187.1684000000002
8694,7747,Electronics,313.7,5,0.22,2023-12-29 05:00:00,1223.43
8695,9494,Home,364.89,4,0.07,2023-12-29 06:00:00,1357.3908
8696,5330,Clothing,396.92,5,0.16,2023-12-29 07:00:00,1667.064
8697,8863,Sports,223.3,2,0.2,2023-12-29 08:00:00,357.28000000000003
8698,4109,Beauty,262.48,3,0.28,2023-12-29 09:00:00,566.9568
8699,3186,Electronics,493.28,1,0.24,2023-12-29 10:00:00,374.89279999999997
8700,2550,Electronics,484.19,2,0.13,2023-12-29 11:00:00,842.4906
8701,1646,Sports,210.33,4,0.25,2023-12-29 12:00:00,630.99
8702,7144,Books,344.16,5,0.13,2023-12-29 13:00:00,1497.0960000000002
8703,5656,Clothing,137.46,3,0.04,2023-12-29 14:00:00,395.8848
8704,9904,Beauty,80.59,5,0.1,2023-12-29 15:00:00,362.65500000000003
8705,1537,Clothing,385.36,4,0.24,2023-12-29 16:00:00,1171.4944
8706,7572,Clothing,220.91,4,0.29,2023-12-29 17:00:00,627.3843999999999
8707,1234,Sports,92.64,1,0.3,2023-12-29 18:00:00,64.848
8708,7539,Beauty,380.63,2,0.19,2023-12-29 19:00:00,616.6206000000001
8709,2374,Sports,458.01,3,0.14,2023-12-29 20:00:00,1181.6658
8710,2909,Sports,466.97,1,0.05,2023-12-29 21:00:00,443.6215
8711,8218,Books,300.19,5,0.03,2023-12-29 22:00:00,1455.9215
8712,1080,Electronics,242.42,2,0.16,2023-12-29 23:00:00,407.26559999999995
8713,3083,Books,75.22,3,0.22,2023-12-30 00:00:00,176.0148
8714,2690,Books,397.43,5,0.1,2023-12-30 01:00:00,1788.4350000000002
8715,1756,Sports,472.93,3,0.2,2023-12-30 02:00:00,1135.032
8716,3670,Books,445.28,3,0.17,2023-12-30 03:00:00,1108.7471999999998
8717,4751,Books,377.13,2,0.28,2023-12-30 04:00:00,543.0672
8718,9659,Home,7.26,5,0.06,2023-12-30 05:00:00,34.12199999999999
8719,6261,Beauty,206.84,1,0.18,2023-12-30 06:00:00,169.6088
8720,7852,Electronics,208.3,1,0.12,2023-12-30 07:00:00,183.304
8721,2494,Beauty,447.71,1,0.08,2023-12-30 08:00:00,411.8932
8722,6740,Electronics,37.5,3,0.11,2023-12-30 09:00:00,100.125
8723,9055,Home,267.96,4,0.09,2023-12-30 10:00:00,975.3743999999999
8724,1901,Sports,72.39,2,0.16,2023-12-30 11:00:00,121.6152
8725,1672,Electronics,332.84,1,0.17,2023-12-30 12:00:00,276.25719999999995
8726,9630,Electronics,397.17,2,0.26,2023-12-30 13:00:00,587.8116
8727,1444,Electronics,322.77,3,0.23,2023-12-30 14:00:00,745.5987
8728,9655,Home,398.32,2,0.09,2023-12-30 15:00:00,724.9424
8729,3198,Beauty,305.71,1,0.28,2023-12-30 16:00:00,220.11119999999997
8730,3287,Home,98.97,1,0.26,2023-12-30 17:00:00,73.2378
8731,5008,Electronics,194.42,3,0.19,2023-12-30 18:00:00,472.4406
8732,1496,Books,478.65,3,0.01,2023-12-30 19:00:00,1421.5904999999998
8733,2463,Electronics,147.65,5,0.06,2023-12-30 20:00:00,693.9549999999999
8734,7828,Books,36.12,3,0.24,2023-12-30 21:00:00,82.35359999999999
8735,5253,Sports,195.49,4,0.14,2023-12-30 22:00:00,672.4856
8736,1493,Home,186.32,4,0.04,2023-12-30 23:00:00,715.4688
8737,6065,Books,237.8,1,0.12,2023-12-31 00:00:00,209.264
8738,6430,Home,282.35,3,0.06,2023-12-31 01:00:00,796.227
8739,2426,Clothing,496.25,4,0.27,2023-12-31 02:00:00,1449.05
8740,2793,Beauty,379.34,4,0.27,2023-12-31 03:00:00,1107.6727999999998
8741,3723,Clothing,22.77,5,0.12,2023-12-31 04:00:00,100.188
8742,1658,Books,357.79,3,0.04,2023-12-31 05:00:00,1030.4352000000001
8743,5761,Clothing,412.99,5,0.11,2023-12-31 06:00:00,1837.8055
8744,8630,Beauty,448.34,2,0.04,2023-12-31 07:00:00,860.8127999999999
8745,9741,Books,214.88,5,0.09,2023-12-31 08:00:00,977.7040000000001
8746,9834,Sports,160.24,2,0.23,2023-12-31 09:00:00,246.76960000000003
8747,5350,Sports,420.47,2,0.09,2023-12-31 10:00:00,765.2554000000001
8748,1207,Beauty,389.92,3,0.16,2023-12-31 11:00:00,982.5984
8749,5190,Beauty,270.34,2,0.04,2023-12-31 12:00:00,519.0527999999999
8750,2883,Books,63.35,2,0.1,2023-12-31 13:00:00,114.03
8751,3886,Home,327.62,5,0.01,2023-12-31 14:00:00,1621.7189999999998
8752,1477,Books,37.51,3,0.16,2023-12-31 15:00:00,94.5252
8753,9953,Home,54.68,3,0.1,2023-12-31 16:00:00,147.636
8754,9381,Home,168.91,2,0.26,2023-12-31 17:00:00,249.9868
8755,7854,Home,188.73,5,0.12,2023-12-31 18:00:00,830.412
8756,1755,Books,233.68,5,0.17,2023-12-31 19:00:00,969.772
8757,5931,Electronics,172.88,5,0.29,2023-12-31 20:00:00,613.7239999999999
8758,6724,Electronics,21.73,5,0.19,2023-12-31 21:00:00,88.00650000000002
8759,5150,Sports,82.92,1,0.15,2023-12-31 22:00:00,70.482
8760,5060,Electronics,61.98,2,0.03,2023-12-31 23:00:00,120.24119999999999
8761,5765,Electronics,218.44,2,0.25,2024-01-01 00:00:00,327.65999999999997
8762,4612,Home,110.0,2,0.19,2024-01-01 01:00:00,178.20000000000002
8763,7553,Home,150.3,3,0.03,2024-01-01 02:00:00,437.37300000000005
8764,8378,Beauty,238.43,3,0.07,2024-01-01 03:00:00,665.2196999999999
8765,2689,Home,121.6,5,0.16,2024-01-01 04:00:00,510.71999999999997
8766,2316,Books,126.73,3,0.01,2024-01-01 05:00:00,376.3881
8767,8130,Beauty,417.41,4,0.22,2024-01-01 06:00:00,1302.3192000000001
8768,4186,Beauty,276.3,2,0.07,2024-01-01 07:00:00,513.918
8769,6789,Electronics,429.1,2,0.15,2024-01-01 08:00:00,729.47
8770,2145,Home,259.69,1,0.07,2024-01-01 09:00:00,241.5117
